benchmark,family,result,time
sqrt-1mcosq-8-chunk-0661,meti-tarski,unsat,0.009
sqrt-1mcosq-8-chunk-0663,meti-tarski,unsat,0.063
sqrt-1mcosq-8-chunk-0664,meti-tarski,sat,0.006
sqrt-1mcosq-8-chunk-0665,meti-tarski,sat,0.009
sqrt-1mcosq-8-chunk-0666,meti-tarski,sat,0.014
sqrt-1mcosq-8-chunk-0667,meti-tarski,sat,0.021
sqrt-1mcosq-8-chunk-0668,meti-tarski,unsat,0.063
sqrt-1mcosq-8-chunk-0670,meti-tarski,sat,0.011
sqrt-1mcosq-8-chunk-0671,meti-tarski,unsat,0.022
sqrt-1mcosq-8-chunk-0672,meti-tarski,unsat,0.077
sqrt-1mcosq-8-chunk-0673,meti-tarski,sat,0.012
sqrt-1mcosq-8-chunk-0674,meti-tarski,sat,0.025
sqrt-1mcosq-8-chunk-0675,meti-tarski,unsat,0.076
sqrt-1mcosq-8-chunk-0676,meti-tarski,sat,0.015
sqrt-1mcosq-8-chunk-0677,meti-tarski,unsat,0.024
sqrt-1mcosq-8-chunk-0678,meti-tarski,sat,0.013
sqrt-1mcosq-8-chunk-0679,meti-tarski,unsat,0.049
sqrt-1mcosq-8-chunk-0680,meti-tarski,sat,0.007
sqrt-1mcosq-8-chunk-0681,meti-tarski,sat,0.01
sqrt-1mcosq-8-chunk-0682,meti-tarski,sat,0.018
sqrt-1mcosq-8-chunk-0683,meti-tarski,unsat,0.05
sqrt-1mcosq-8-chunk-0685,meti-tarski,sat,0.008
sqrt-1mcosq-8-chunk-0686,meti-tarski,unsat,0.054
sqrt-1mcosq-8-chunk-0687,meti-tarski,sat,0.011
sqrt-1mcosq-8-chunk-0688,meti-tarski,unsat,0.055
sqrt-1mcosq-8-chunk-0689,meti-tarski,unsat,0.068
sqrt-1mcosq-8-chunk-0690,meti-tarski,sat,0.012
sqrt-1mcosq-8-chunk-0691,meti-tarski,sat,0.021
sqrt-1mcosq-8-chunk-0692,meti-tarski,unsat,0.069
sqrt-1mcosq-8-chunk-0693,meti-tarski,sat,0.009
sqrt-1mcosq-8-chunk-0694,meti-tarski,unsat,0.081
sqrt-1mcosq-8-chunk-0695,meti-tarski,sat,0.014
sqrt-1mcosq-8-chunk-0696,meti-tarski,sat,0.028
sqrt-1mcosq-8-chunk-0697,meti-tarski,unsat,0.081
sqrt-1mcosq-8-chunk-0698,meti-tarski,sat,0.011
sqrt-1mcosq-8-chunk-0699,meti-tarski,sat,0.007
sqrt-1mcosq-8-chunk-0700,meti-tarski,unsat,0.008
sqrt-1mcosq-8-chunk-0701,meti-tarski,sat,0.009
sqrt-1mcosq-8-chunk-0702,meti-tarski,sat,0.009
sqrt-1mcosq-8-chunk-0703,meti-tarski,sat,0.005
sqrt-1mcosq-8-chunk-0704,meti-tarski,unsat,0.008
sqrt-1mcosq-8-chunk-0705,meti-tarski,sat,0.007
sqrt-1mcosq-8-chunk-0706,meti-tarski,sat,0.006
sqrt-1mcosq-8-chunk-0708,meti-tarski,sat,0.009
sqrt-1mcosq-8-chunk-0712,meti-tarski,sat,0.008
sqrt-1mcosq-8-chunk-0713,meti-tarski,sat,0.012
sqrt-1mcosq-8-chunk-0714,meti-tarski,unsat,0.006
sqrt-1mcosq-8-chunk-0717,meti-tarski,sat,0.007
sqrt-1mcosq-8-chunk-0718,meti-tarski,unsat,0.007
sqrt-1mcosq-8-chunk-0721,meti-tarski,sat,0.005
sqrt-1mcosq-8-chunk-0722,meti-tarski,sat,0.006
sqrt-1mcosq-8-chunk-0723,meti-tarski,unsat,0.009
sqrt-1mcosq-8-chunk-0724,meti-tarski,sat,0.009
sqrt-1mcosq-8-chunk-0725,meti-tarski,sat,0.007
sqrt-1mcosq-8-chunk-0726,meti-tarski,sat,0.006
sqrt-1mcosq-8-chunk-0727,meti-tarski,unsat,0.013
sqrt-1mcosq-8-chunk-0728,meti-tarski,sat,0.005
sqrt-1mcosq-8-chunk-0729,meti-tarski,sat,0.009
sqrt-1mcosq-8-chunk-0730,meti-tarski,unsat,0.019
sqrt-1mcosq-8-chunk-0731,meti-tarski,sat,0.005
sqrt-1mcosq-8-chunk-0732,meti-tarski,sat,0.005
sqrt-1mcosq-8-chunk-0733,meti-tarski,sat,0.008
sqrt-1mcosq-8-chunk-0734,meti-tarski,unsat,0.008
sqrt-1mcosq-8-chunk-0736,meti-tarski,sat,0.005
sqrt-1mcosq-8-chunk-0737,meti-tarski,sat,0.01
sqrt-1mcosq-8-chunk-0738,meti-tarski,sat,0.011
sqrt-circles-2-chunk-0002,meti-tarski,sat,0.004
sqrt-circles-2-chunk-0005,meti-tarski,sat,0.004
sqrt-circles-2-chunk-0006,meti-tarski,sat,0.006
sqrt-circles-2-chunk-0007,meti-tarski,sat,0.012
sqrt-circles-2-chunk-0008,meti-tarski,unsat,0.01
sqrt-circles-2-chunk-0010,meti-tarski,sat,0.009
sqrt-circles-2-chunk-0011,meti-tarski,sat,0.008
sqrt-circles-2-chunk-0012,meti-tarski,sat,0.007
sqrt-circles-2-chunk-0013,meti-tarski,unsat,0.012
sqrt-circles-2-chunk-0014,meti-tarski,sat,0.008
sqrt-circles-2-chunk-0015,meti-tarski,unsat,0.009
sqrt-circles-3-chunk-0005,meti-tarski,sat,0.006
sqrt-circles-3-chunk-0007,meti-tarski,sat,0.005
sqrt-circles-3-chunk-0008,meti-tarski,sat,0.009
sqrt-circles-3-chunk-0009,meti-tarski,sat,0.005
sqrt-circles-3-chunk-0010,meti-tarski,sat,0.005
sqrt-circles-3-chunk-0011,meti-tarski,unsat,0.015
sqrt-circles-3-chunk-0013,meti-tarski,sat,0.006
sqrt-circles-3-chunk-0014,meti-tarski,sat,0.01
sqrt-circles-3-chunk-0015,meti-tarski,sat,0.014
sqrt-circles-3-chunk-0016,meti-tarski,sat,0.02
sqrt-circles-3-chunk-0017,meti-tarski,sat,0.006
sqrt-circles-3-chunk-0018,meti-tarski,unsat,0.009
sqrt-circles-3-chunk-0019,meti-tarski,sat,0.015
sqrt-circles-3-chunk-0020,meti-tarski,sat,0.005
sqrt-circles-3-chunk-0021,meti-tarski,unsat,0.033
sqrt-circles-3-chunk-0022,meti-tarski,sat,0.009
sqrt-circles-3-chunk-0023,meti-tarski,unsat,0.011
sqrt-circles-3-chunk-0024,meti-tarski,sat,0.008
sqrt-circles-3-chunk-0025,meti-tarski,unsat,0.007
sqrt-problem-12vars3-chunk-0010,meti-tarski,sat,0.007
sqrt-problem-12vars3-chunk-0012,meti-tarski,sat,0.006
sqrt-problem-12vars3-chunk-0013,meti-tarski,sat,0.008
sqrt-problem-12vars3-chunk-0015,meti-tarski,sat,0.007
sqrt-problem-12vars3-chunk-0016,meti-tarski,unsat,0.004
sqrt-problem-12vars3-chunk-0017,meti-tarski,sat,0.008
sqrt-problem-12vars3-chunk-0019,meti-tarski,unsat,0.004
sqrt-problem-12vars3-chunk-0020,meti-tarski,sat,0.009
sqrt-problem-12vars3-chunk-0022,meti-tarski,unsat,0.01
sqrt-problem-12vars3-chunk-0023,meti-tarski,sat,0.008
sqrt-problem-12vars3-chunk-0025,meti-tarski,unsat,0.014
sqrt-problem-12vars3-chunk-0027,meti-tarski,unsat,0.005
sqrt-problem-12vars3-chunk-0029,meti-tarski,unsat,0.01
sqrt-problem-12vars3-chunk-0030,meti-tarski,sat,0.009
sqrt-problem-12vars3-chunk-0032,meti-tarski,sat,0.011
sqrt-problem-12vars3-chunk-0033,meti-tarski,unsat,0.016
sqrt-problem-12vars3-chunk-0035,meti-tarski,sat,0.011
sqrt-problem-12vars3-chunk-0036,meti-tarski,unsat,0.01
sqrt-problem-12vars3-chunk-0037,meti-tarski,sat,0.009
sqrt-problem-12vars3-chunk-0038,meti-tarski,unsat,0.008
sqrt-problem-12vars3-chunk-0039,meti-tarski,unsat,0.014
sqrt-problem-12vars3-chunk-0041,meti-tarski,unsat,0.008
sqrt-problem-12vars3-chunk-0043,meti-tarski,sat,0.01
sqrt-problem-12vars3-chunk-0047,meti-tarski,unsat,0.014
sqrt-problem-12vars3-chunk-0048,meti-tarski,sat,0.018
sqrt-problem-12vars3-chunk-0049,meti-tarski,sat,0.01
sqrt-problem-12vars3-chunk-0050,meti-tarski,unsat,0.016
sqrt-problem-12vars3-chunk-0052,meti-tarski,unsat,0.01
sqrt-problem-12vars3-chunk-0053,meti-tarski,sat,0.016
sqrt-problem-12vars3-chunk-0054,meti-tarski,sat,0.018
sqrt-problem-12vars3-chunk-0055,meti-tarski,sat,0.021
sqrt-problem-12vars3-chunk-0056,meti-tarski,sat,0.022
sqrt-problem-12vars3-chunk-0057,meti-tarski,sat,0.016
sqrt-problem-12vars3-chunk-0058,meti-tarski,sat,0.017
sqrt-problem-12vars3-chunk-0059,meti-tarski,unsat,0.017
sqrt-problem-12vars3-chunk-0061,meti-tarski,unsat,0.033
sqrt-problem-12vars3-chunk-0063,meti-tarski,sat,0.038
sqrt-problem-12vars3-chunk-0064,meti-tarski,sat,0.006
sqrt-problem-12vars3-chunk-0065,meti-tarski,unsat,0.03
sqrt-problem-12vars3-chunk-0067,meti-tarski,unsat,0.023
sqrt-problem-12vars3-chunk-0068,meti-tarski,sat,0.034
sqrt-problem-12vars3-chunk-0069,meti-tarski,sat,0.033
sqrt-problem-12vars3-chunk-0070,meti-tarski,unsat,0.016
sqrt-problem-12vars3-chunk-0071,meti-tarski,sat,0.033
sqrt-problem-12vars3-chunk-0072,meti-tarski,sat,0.031
sqrt-problem-12vars3-chunk-0073,meti-tarski,unsat,0.009
sqrt-problem-12vars3-chunk-0075,meti-tarski,sat,0.03
sqrt-problem-12vars3-chunk-0076,meti-tarski,unsat,0.004
sqrt-problem-12vars3-chunk-0078,meti-tarski,unsat,0.053
sqrt-problem-12vars3-chunk-0079,meti-tarski,sat,0.04
sqrt-problem-12vars3-chunk-0081,meti-tarski,sat,0.045
sqrt-problem-12vars3-chunk-0082,meti-tarski,unsat,0.055
sqrt-problem-12vars3-chunk-0085,meti-tarski,unsat,0.044
sqrt-problem-12vars3-chunk-0087,meti-tarski,sat,0.046
sqrt-problem-12vars3-chunk-0088,meti-tarski,unsat,0.051
sqrt-problem-12vars3-chunk-0089,meti-tarski,unsat,0.054
sqrt-problem-12vars3-chunk-0091,meti-tarski,sat,0.047
sqrt-problem-12vars3-chunk-0093,meti-tarski,unsat,0.05
sqrt-problem-12vars3-chunk-0094,meti-tarski,sat,0.042
sqrt-problem-12vars3-chunk-0095,meti-tarski,unsat,0.052
sqrt-problem-12vars3-chunk-0097,meti-tarski,sat,0.032
sqrt-problem-12vars3-chunk-0098,meti-tarski,unsat,0.035
sqrt-problem-12vars3-chunk-0099,meti-tarski,sat,0.041
sqrt-problem-12vars3-chunk-0100,meti-tarski,unsat,0.051
sqrt-problem-12vars3-chunk-0102,meti-tarski,unsat,0.117
sqrt-problem-12vars3-chunk-0104,meti-tarski,unsat,0.32
sqrt-problem-13-sqrt1-chunk-0009,meti-tarski,sat,0.01
sqrt-problem-13-sqrt1-chunk-0011,meti-tarski,sat,0.004
sqrt-problem-13-sqrt1-chunk-0012,meti-tarski,sat,0.007
sqrt-problem-13-sqrt1-chunk-0014,meti-tarski,sat,0.009
sqrt-problem-13-sqrt1-chunk-0015,meti-tarski,unsat,0.005
sqrt-problem-13-sqrt1-chunk-0016,meti-tarski,sat,0.009
sqrt-problem-13-sqrt1-chunk-0018,meti-tarski,unsat,0.005
sqrt-problem-13-sqrt1-chunk-0019,meti-tarski,sat,0.008
sqrt-problem-13-sqrt1-chunk-0021,meti-tarski,sat,0.008
sqrt-problem-13-sqrt1-chunk-0023,meti-tarski,unsat,0.005
sqrt-problem-13-sqrt1-chunk-0024,meti-tarski,unsat,0.004
sqrt-problem-13-sqrt1-chunk-0027,meti-tarski,sat,0.012
sqrt-problem-13-sqrt1-chunk-0030,meti-tarski,unsat,0.003
sqrt-problem-13-sqrt1-chunk-0032,meti-tarski,sat,0.009
sqrt-problem-13-sqrt1-chunk-0034,meti-tarski,unsat,0.01
sqrt-problem-13-sqrt1-chunk-0035,meti-tarski,unsat,0.008
sqrt-problem-13-sqrt1-chunk-0037,meti-tarski,sat,0.007
sqrt-problem-13-sqrt1-chunk-0039,meti-tarski,sat,0.007
sqrt-problem-13-sqrt1-chunk-0041,meti-tarski,sat,0.007
sqrt-problem-13-sqrt1-chunk-0042,meti-tarski,unsat,0.005
sqrt-problem-13-sqrt1-chunk-0043,meti-tarski,unsat,0.005
sqrt-problem-13-sqrt1-chunk-0044,meti-tarski,sat,0.01
sqrt-problem-13-sqrt1-chunk-0045,meti-tarski,unsat,0.006
sqrt-problem-13-sqrt1-chunk-0047,meti-tarski,sat,0.01
sqrt-problem-13-sqrt1-chunk-0049,meti-tarski,unsat,0.01
sqrt-problem-13-sqrt1-chunk-0051,meti-tarski,sat,0.008
sqrt-problem-13-sqrt1-chunk-0052,meti-tarski,sat,0.01
sqrt-problem-13-sqrt1-chunk-0053,meti-tarski,sat,0.006
sqrt-problem-13-sqrt1-chunk-0054,meti-tarski,unsat,0.006
sqrt-problem-13-sqrt1-chunk-0055,meti-tarski,unsat,0.006
sqrt-problem-13-sqrt1-chunk-0057,meti-tarski,unsat,0.005
sqrt-problem-13-sqrt1-chunk-0058,meti-tarski,sat,0.013
sqrt-problem-13-sqrt1-chunk-0059,meti-tarski,sat,0.018
sqrt-problem-13-sqrt1-chunk-0061,meti-tarski,sat,0.009
sqrt-problem-13-sqrt1-chunk-0062,meti-tarski,sat,0.009
sqrt-problem-13-sqrt1-chunk-0065,meti-tarski,sat,0.01
sqrt-problem-13-sqrt1-chunk-0067,meti-tarski,sat,0.013
sqrt-problem-13-sqrt1-chunk-0068,meti-tarski,unsat,0.021
sqrt-problem-13-sqrt1-chunk-0072,meti-tarski,sat,0.013
sqrt-problem-13-sqrt1-chunk-0073,meti-tarski,unsat,0.027
sqrt-problem-13-sqrt1-chunk-0075,meti-tarski,sat,0.02
sqrt-problem-13-sqrt1-chunk-0077,meti-tarski,unsat,0.021
sqrt-problem-13-sqrt1-chunk-0078,meti-tarski,sat,0.013
sqrt-problem-13-sqrt1-chunk-0079,meti-tarski,unsat,0.028
sqrt-problem-13-sqrt1-chunk-0080,meti-tarski,unsat,0.015
sqrt-problem-13-sqrt1-chunk-0081,meti-tarski,sat,0.014
sqrt-problem-13-sqrt1-chunk-0082,meti-tarski,unsat,0.035
sqrt-problem-13-chunk-0013,meti-tarski,sat,0.006
sqrt-problem-13-chunk-0015,meti-tarski,sat,0.004
sqrt-problem-13-chunk-0016,meti-tarski,sat,0.008
sqrt-problem-13-chunk-0018,meti-tarski,sat,0.006
sqrt-problem-13-chunk-0019,meti-tarski,sat,0.01
sqrt-problem-13-chunk-0021,meti-tarski,sat,0.011
sqrt-problem-13-chunk-0022,meti-tarski,unsat,0.004
sqrt-problem-13-chunk-0023,meti-tarski,sat,0.008
sqrt-problem-13-chunk-0024,meti-tarski,unsat,0.03
sqrt-problem-13-chunk-0025,meti-tarski,unsat,0.009
sqrt-problem-13-vars5-chunk-0015,meti-tarski,sat,0.008
sqrt-problem-13-vars5-chunk-0017,meti-tarski,sat,0.007
sqrt-problem-13-vars5-chunk-0018,meti-tarski,sat,0.011
sqrt-problem-13-vars5-chunk-0020,meti-tarski,sat,0.007
sqrt-problem-13-vars5-chunk-0021,meti-tarski,sat,0.016
sqrt-problem-13-vars5-chunk-0023,meti-tarski,sat,0.01
sqrt-problem-13-vars5-chunk-0024,meti-tarski,sat,0.012
sqrt-problem-13-vars5-chunk-0026,meti-tarski,sat,0.013
sqrt-problem-13-vars5-chunk-0027,meti-tarski,unsat,0.006
sqrt-problem-13-vars5-chunk-0028,meti-tarski,sat,0.007
sqrt-problem-Melquiond2-chunk-0010,meti-tarski,sat,0.008
sqrt-problem-Melquiond2-chunk-0011,meti-tarski,sat,0.005
sqrt-problem-Melquiond2-chunk-0012,meti-tarski,unsat,0.004
sqrt-problem-Melquiond2-chunk-0013,meti-tarski,sat,0.007
sqrt-problem-Melquiond2-chunk-0014,meti-tarski,sat,0.006
sqrt-problem-Melquiond2-chunk-0015,meti-tarski,unsat,0.013
sqrt-problem-Melquiond2-chunk-0018,meti-tarski,sat,0.008
sqrt-problem-Melquiond2-chunk-0019,meti-tarski,unsat,0.004
sqrt-problem-Melquiond2-chunk-0021,meti-tarski,unsat,0.006
sqrt-problem-Melquiond2-chunk-0022,meti-tarski,unsat,0.008
sqrt-problem-Melquiond2-chunk-0023,meti-tarski,sat,0.008
sqrt-problem-Melquiond2-chunk-0024,meti-tarski,sat,0.006
sqrt-problem-Melquiond2-chunk-0025,meti-tarski,sat,0.015
sqrt-problem-Melquiond2-chunk-0026,meti-tarski,unsat,0.006
sqrt-problem-Melquiond2-chunk-0028,meti-tarski,unsat,0.017
sqrt-problem-Melquiond2-chunk-0029,meti-tarski,unsat,0.007
sqrt-problem-Melquiond2-chunk-0030,meti-tarski,sat,0.007
sqrt-problem-Melquiond2-chunk-0031,meti-tarski,sat,0.016
sqrt-problem-Melquiond2-chunk-0032,meti-tarski,unsat,0.006
sqrt-problem-Melquiond2-chunk-0033,meti-tarski,unsat,0.018
sqrt-problem-Melquiond2-chunk-0034,meti-tarski,sat,0.005
sqrt-problem-Melquiond2-chunk-0035,meti-tarski,unsat,0.006
sqrt-problem-Melquiond2-chunk-0036,meti-tarski,sat,0.005
sqrt-problem-Melquiond2-chunk-0037,meti-tarski,unsat,0.01
sqrt-problem-Melquiond2-chunk-0039,meti-tarski,unsat,0.009
sqrt-problem-Melquiond2-chunk-0040,meti-tarski,unsat,0.009
sqrt-problem-Melquiond2-chunk-0041,meti-tarski,sat,0.03
sqrt-problem-Melquiond2-chunk-0042,meti-tarski,sat,0.019
sqrt-problem-Melquiond2-chunk-0043,meti-tarski,sat,0.061
sqrt-problem-Melquiond2-chunk-0044,meti-tarski,unsat,0.058
sqrt-problem-Melquiond2-chunk-0045,meti-tarski,unsat,0.007
sqrt-problem-Melquiond2-chunk-0046,meti-tarski,sat,0.069
sqrt-problem-Melquiond2-chunk-0047,meti-tarski,unsat,0.006
sqrt-problem-Melquiond2-chunk-0049,meti-tarski,sat,0.019
sqrt-problem-Melquiond2-chunk-0050,meti-tarski,sat,0.056
sqrt-problem-Melquiond2-chunk-0054,meti-tarski,sat,0.059
sqrt-problem-Melquiond2-chunk-0055,meti-tarski,unsat,0.01
sqrt-problem-Melquiond2-chunk-0056,meti-tarski,sat,0.02
sqrt-problem-Melquiond2-chunk-0057,meti-tarski,unsat,0.073
sqrt-problem-Melquiond2-chunk-0058,meti-tarski,unsat,0.03
sqrt-problem-Melquiond2-chunk-0059,meti-tarski,sat,0.006
sqrt-problem-Melquiond2-chunk-0060,meti-tarski,sat,0.01
sqrt-problem-Melquiond2-chunk-0063,meti-tarski,sat,0.007
sqrt-problem-Melquiond2-chunk-0064,meti-tarski,sat,0.012
sqrt-problem-Melquiond2-chunk-0065,meti-tarski,sat,0.009
sqrt-problem-Melquiond2-chunk-0066,meti-tarski,unsat,0.013
sqrt-problem-Melquiond2-chunk-0067,meti-tarski,unsat,0.004
sqrt-problem-Melquiond2-chunk-0068,meti-tarski,sat,0.011
sqrt-problem-Melquiond2-chunk-0069,meti-tarski,sat,0.012
sqrt-problem-Melquiond2-chunk-0070,meti-tarski,unsat,0.02
sqrt-problem-Melquiond2-chunk-0071,meti-tarski,sat,0.013
sqrt-problem-Melquiond2-chunk-0072,meti-tarski,sat,0.006
sqrt-problem-Melquiond2-chunk-0073,meti-tarski,unsat,0.013
sqrt-problem-Melquiond2-chunk-0074,meti-tarski,unsat,0.007
sqrt-problem-Melquiond2-chunk-0075,meti-tarski,sat,0.033
sqrt-problem-Melquiond2-chunk-0076,meti-tarski,sat,0.006
sqrt-problem-Melquiond2-chunk-0077,meti-tarski,sat,0.066
sqrt-problem-Melquiond2-chunk-0078,meti-tarski,sat,0.019
sqrt-problem-Melquiond2-chunk-0079,meti-tarski,unsat,0.042
sqrt-problem-Melquiond2-chunk-0080,meti-tarski,unsat,0.044
sqrt-problem-Melquiond2-chunk-0081,meti-tarski,unsat,0.006
sqrt-problem-Melquiond2-chunk-0082,meti-tarski,sat,0.028
sqrt-problem-Melquiond2-chunk-0083,meti-tarski,sat,0.005
sqrt-problem-Melquiond2-chunk-0084,meti-tarski,sat,0.053
sqrt-problem-Melquiond2-chunk-0085,meti-tarski,sat,0.018
sqrt-problem-Melquiond2-chunk-0086,meti-tarski,unsat,0.041
sqrt-problem-Melquiond2-chunk-0087,meti-tarski,sat,0.044
sqrt-problem-Melquiond2-chunk-0088,meti-tarski,sat,0.047
sqrt-problem-Melquiond2-chunk-0089,meti-tarski,unsat,0.01
sqrt-problem-Melquiond2-chunk-0090,meti-tarski,sat,0.048
sqrt-problem-Melquiond2-chunk-0091,meti-tarski,unsat,0.009
sqrt-problem-Melquiond2-chunk-0092,meti-tarski,sat,0.011
sqrt-problem-Melquiond2-chunk-0093,meti-tarski,sat,0.073
sqrt-problem-Melquiond2-chunk-0094,meti-tarski,unsat,0.04
sqrt-problem-Melquiond2-chunk-0095,meti-tarski,unsat,0.044
sqrt-problem-Melquiond2-chunk-0096,meti-tarski,unsat,0.008
sqrt-problem-Melquiond2-chunk-0097,meti-tarski,sat,0.007
sqrt-problem-Melquiond2-chunk-0098,meti-tarski,unsat,125.661
sqrt-problem-Melquiond2-chunk-0099,meti-tarski,unsat,0.025
sqrt-problem-Melquiond3-chunk-0017,meti-tarski,sat,0.012
sqrt-problem-Melquiond3-chunk-0018,meti-tarski,sat,0.004
sqrt-problem-Melquiond3-chunk-0019,meti-tarski,sat,0.005
sqrt-problem-Melquiond3-chunk-0020,meti-tarski,sat,0.017
sqrt-problem-Melquiond3-chunk-0021,meti-tarski,sat,0.004
sqrt-problem-Melquiond3-chunk-0022,meti-tarski,sat,0.011
sqrt-problem-Melquiond3-chunk-0024,meti-tarski,unsat,0.013
sqrt-problem-Melquiond3-chunk-0026,meti-tarski,sat,0.019
sqrt-problem-Melquiond3-chunk-0029,meti-tarski,sat,0.014
sqrt-problem-Melquiond3-chunk-0031,meti-tarski,unsat,0.023
sqrt-problem-Melquiond3-chunk-0032,meti-tarski,unsat,0.004
InVarSynth_2001TACAS-BallPodelskiRajamani.c_Iteration2_0,UltimateAutomizer,sat,7.462
InVarSynth_agroce_minmax.c_Iteration1_0,UltimateAutomizer,sat,0.21
InVarSynth_agroce_minmax.c_Iteration2_0,UltimateAutomizer,cvc5 interrupted by timeout.,1200.001
InVarSynth_agroce_minmax.c_Iteration2_1,UltimateAutomizer,sat,0.941
InVarSynth_BeyerHenzingerMajumdarRybalchenko-PLDI2007-Figure4.bpl_Iteration2_0,UltimateAutomizer,cvc5 interrupted by timeout.,1200.001
InVarSynth_BoolVsInt.c_Iteration3_0,UltimateAutomizer,sat,37.731
InVarSynth_BugFreshConstantInSSA.bpl_Iteration2_0,UltimateAutomizer,unsat,0.348
InVarSynth_BugHoareAnnotationWithMinimiation.bpl_Iteration1_0,UltimateAutomizer,sat,47.928
InVarSynth_BugIntegerDivision01.c_Iteration2_0,UltimateAutomizer,unsat,140.013
InVarSynth_BugIsInductiveReturnGlobalVarRenaming.bpl_Iteration1_0,UltimateAutomizer,cvc5 interrupted by timeout.,1200.002
InVarSynth_BugSubstitution.bpl_Iteration3_0,UltimateAutomizer,sat,0.06
InVarSynth_bugtest1.bpl_Iteration2_0,UltimateAutomizer,cvc5 interrupted by timeout.,1200.002
InVarSynth_bugtest1.bpl_Iteration2_1,UltimateAutomizer,unsat,0.05
InVarSynth_ConditionalExpression-SideEffects-Safe.c_Iteration1_0,UltimateAutomizer,cvc5 interrupted by timeout.,1200.008
InVarSynth_ConditionalExpression-SideEffects-Safe.c_Iteration1_1,UltimateAutomizer,unsat,11.325
InVarSynth_ConditionalExpression-SideEffects-Safe.c_Iteration1_2,UltimateAutomizer,unsat,0.907
InVarSynth_DivisibilityInterpolantRequired02-ForwardSuccess.bpl_Iteration1_0,UltimateAutomizer,cvc5 interrupted by timeout.,1200.004
InVarSynth_doubleLoopUniformIterations.bpl_Iteration2_0,UltimateAutomizer,unsat,0.112
InVarSynth_Elevator.bpl_Iteration1_0,UltimateAutomizer,sat,38.443
InVarSynth_EuclideanIntegerDivision.bpl_Iteration4_0,UltimateAutomizer,cvc5 interrupted by timeout.,1200.008
InVarSynth_GateControllerIncorrect1.bpl_Iteration1_0,UltimateAutomizer,sat,0.056
InVarSynth_GoannaDoubleFreeWithoutPointers.bpl_Iteration1_0,UltimateAutomizer,sat,18.18
InVarSynth_GoannaDoubleFreeWithoutPointers.bpl_Iteration1_1,UltimateAutomizer,sat,4.99
InVarSynth_GoannaDoubleFreeWithoutPointers.c_Iteration2_0,UltimateAutomizer,cvc5 interrupted by timeout.,1200.001
InVarSynth_GopanReps-CAV2006-Fig1.c_Iteration2_0,UltimateAutomizer,sat,1.002
InVarSynth_ImpulseTest.bpl_Iteration2_0,UltimateAutomizer,cvc5 interrupted by timeout.,1200.02
InVarSynth_InvariantSynthesis_Disjunctive02.bpl_Iteration1_0,UltimateAutomizer,sat,0.924
InVarSynth_LabelEncodingWithUnrolling.bpl_Iteration2_0,UltimateAutomizer,sat,0.286
InVarSynth_LexIndexValue-Pointer-Reduced.bpl_Iteration1_0,UltimateAutomizer,sat,0.665
InVarSynth_ManyFactsAboutX.bpl_Iteration1_0,UltimateAutomizer,sat,0.176
InVarSynth_ManyFactsAboutX.bpl_Iteration1_1,UltimateAutomizer,sat,0.095
InVarSynth_MonadicInvariant01.bpl_Iteration1_0,UltimateAutomizer,sat,0.808
InVarSynth_NutzTransformation05.c_Iteration1_0,UltimateAutomizer,cvc5 interrupted by timeout.,1200.002
InVarSynth_OrderDependentEquality.c_Iteration2_0,UltimateAutomizer,sat,0.071
InVarSynth_pcatest0.bpl_Iteration1_0,UltimateAutomizer,sat,0.066
InVarSynth_pcatest1.bpl_Iteration1_0,UltimateAutomizer,sat,3.348
InVarSynth_pcatest1.bpl_Iteration1_1,UltimateAutomizer,sat,1.119
InVarSynth_PostfixIncrementDecrement.c_Iteration3_0,UltimateAutomizer,unsat,0.635
InVarSynth_PrefixIncrementDecrement.c_Iteration3_0,UltimateAutomizer,sat,2.824
InVarSynth_PrefixIncrementDecrement.c_Iteration3_1,UltimateAutomizer,unsat,0.101
InVarSynth_s3_srvr_1b_true-unreach-call_false-termination.cil.c_Iteration1_0,UltimateAutomizer,sat,1.483
InVarSynth_SAS09.c_Iteration2_0,UltimateAutomizer,sat,0.773
InVarSynth_SAS09.c_Iteration3_0,UltimateAutomizer,sat,2.104
InVarSynth_SAS09doubleLoop-incorrect.bpl_Iteration3_0,UltimateAutomizer,sat,0.902
InVarSynth_SAS09doubleLoop-incorrect.bpl_Iteration3_1,UltimateAutomizer,sat,0.424
InVarSynth_ShortCircuit-SideEffect-DoStatement-Safe.c_Iteration2_0,UltimateAutomizer,cvc5 interrupted by timeout.,1200.044
InVarSynth_ShortCircuit-SideEffect-FunctionCallExpression-Safe.c_Iteration1_0,UltimateAutomizer,sat,0.557
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Safe.c_Iteration1_0,UltimateAutomizer,cvc5 interrupted by timeout.,1200.003
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Safe.c_Iteration1_1,UltimateAutomizer,sat,0.107
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Unsafe.c_Iteration1_0,UltimateAutomizer,sat,80.205
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Unsafe.c_Iteration1_1,UltimateAutomizer,sat,0.566
InVarSynth_ShortCircuit-SideEffect-SwitchStatement-Unsafe.c_Iteration1_2,UltimateAutomizer,sat,0.199
